country_code,year,gdp_growth
CUW,2021,4.18371193053579
CUW,2020,-18.4384703505393
CUW,2019,-3.20613171902549
CUW,2018,-2.10411142994484
CUW,2017,-1.27620931537493
CUW,2016,-1.06770769957464
CUW,2015,0.45815174597594
CYP,2024,3.94077381708404
CYP,2023,3.61945644636856
CYP,2022,8.27372597293814
CYP,2021,11.3975590801512
CYP,2020,-3.22063018637567
CYP,2019,5.87559583386607
CYP,2018,6.27166360056404
CYP,2017,5.75083236554525
CYP,2016,6.57359080924678
CYP,2015,3.41892038889013
CZE,2024,1.23308611983484
CZE,2023,0.0475803308973752
CZE,2022,2.8471706583814
CZE,2021,4.02901832055149
CZE,2020,-5.30487955463876
CZE,2019,3.56577658128261
CZE,2018,2.83030588267866
CZE,2017,5.17356529967881
CZE,2016,2.58087013921376
CZE,2015,4.95875848915604
DNK,2024,3.47783593140312
DNK,2023,0.604587766175584
DNK,2022,0.443832614908331
DNK,2021,6.50025445756295
DNK,2020,-1.78010601831291
DNK,2019,1.71140093932736
DNK,2018,1.8600074900921
DNK,2017,3.05647723922718
DNK,2016,3.07304549209093
DNK,2015,2.10441456445301
DJI,2024,6.98048467276334
DJI,2023,6.80733529403308
DJI,2022,5.16653702854374
DJI,2021,4.40715667561153
DJI,2020,1.2021151728969
DJI,2019,5.54508081154978
DJI,2018,4.77433934943193
DJI,2017,5.458091517212
DJI,2016,7.1234323372872
DJI,2015,7.30898563450799
DMA,2024,2.052738472526
DMA,2023,3.65221012208734
DMA,2022,10.3968076616121
DMA,2021,5.37983838954712
DMA,2020,-15.7064024545862
DMA,2019,3.94809757938053
DMA,2018,2.964010610466
DMA,2017,-7.5443637547282
DMA,2016,1.44724556489263
DMA,2015,-3.37338262476895
DOM,2024,4.95352204492849
DOM,2023,2.19229848237939
DOM,2022,5.23795652902595
DOM,2021,14.0124289062207
DOM,2020,-7.92905234231061
DOM,2019,4.8940301149584
DOM,2018,7.09751640210159
DOM,2017,3.93386176401576
DOM,2016,6.71974078681295
DOM,2015,6.98771131236387
ECU,2024,-2.00125476341026
ECU,2023,1.98823813984235
ECU,2022,5.86842354862311
ECU,2021,9.42189269033631
ECU,2020,-9.24509619165865
ECU,2019,0.1654044646003
ECU,2018,1.04429460679607
ECU,2017,5.97039880954841
ECU,2016,-0.687954245877947
ECU,2015,0.119692109287612
EGY,2024,2.3991692678251
EGY,2023,3.76028052279247
EGY,2022,6.58784560886967
EGY,2021,3.29064601202211
EGY,2020,3.55016483786838
EGY,2019,5.55209307156956
EGY,2018,5.3311086189448
EGY,2017,4.18122099994778
EGY,2016,4.34664345555447
EGY,2015,4.37201907790141
SLV,2024,2.60202016121069
SLV,2023,3.5391566928735
SLV,2022,2.95461516549889
SLV,2021,11.9047617015957
SLV,2020,-7.893101359867
SLV,2019,2.43747159065784
SLV,2018,2.4124442237792
SLV,2017,2.24761908134138
SLV,2016,2.53906241135864
SLV,2015,2.40000008852115
GNQ,2024,0.907248245986736
GNQ,2023,-5.08930872071532
GNQ,2022,3.22350831658598
GNQ,2021,0.860269956382069
GNQ,2020,-4.79108083383294
GNQ,2019,-5.48182537893445
GNQ,2018,-6.23654406734575
GNQ,2017,-5.66750850486686
GNQ,2016,-8.81641723219757
GNQ,2015,-9.11004114881537
EST,2024,-0.0900428648493801
EST,2023,-2.74421914571231
EST,2022,-1.22616966587796
EST,2021,8.25488044580031
EST,2020,-2.88380751483778
EST,2019,3.72664943466884
EST,2018,3.69969756161726
EST,2017,5.63467248963991
EST,2016,3.09301920751959
EST,2015,1.83815262882932
SWZ,2024,2.97391075973985
SWZ,2023,3.53257662836211
SWZ,2022,0.386070835562705
SWZ,2021,4.23621913615419
SWZ,2020,-2.95183453409287
SWZ,2019,6.43186888691574
SWZ,2018,0.0653956557843571
SWZ,2017,3.52095345987983
SWZ,2016,2.94916821059911
SWZ,2015,1.70425806017289
ETH,2024,7.61277447511073
ETH,2023,6.59424599357075
ETH,2022,5.32175988403378
ETH,2021,5.64153069257077
ETH,2020,6.05953089054807
ETH,2019,8.36408573314054
ETH,2018,6.81614778557282
ETH,2017,9.56418965754014
ETH,2016,9.43348265981905
ETH,2015,10.3924630141307
FRO,2024,0.843716851362103
FRO,2023,3.15873872329266
FRO,2022,3.86099981669155
FRO,2021,5.06636291600633
FRO,2020,-1.63732118017028
FRO,2019,4.53851028676189
FRO,2018,2.76370952267429
FRO,2017,3.51201367488443
FRO,2016,1.38644795938293
FRO,2015,0.958001934486234
FJI,2024,3.53085896076352
FJI,2023,9.44245856738313
FJI,2022,17.7451269773594
FJI,2021,-4.3459619989752
FJI,2020,-17.1835352599354
FJI,2019,-0.581946709343867
FJI,2018,3.81235122208561
FJI,2017,5.35336455965039
FJI,2016,2.44565179664245
FJI,2015,4.50120041028725
FIN,2024,0.416171964862073
FIN,2023,-0.939093459613758
FIN,2022,0.763041912763526
FIN,2021,2.67634641498897
FIN,2020,-2.49103605535707
FIN,2019,1.34973845741737
FIN,2018,1.19297759742292
FIN,2017,3.30337003591039
FIN,2016,2.57193414898754
FIN,2015,0.466503766322674
FRA,2024,1.19046798275883
FRA,2023,1.43921494437743
FRA,2022,2.71676264185913
FRA,2021,6.88233783360239
FRA,2020,-7.44064589948231
FRA,2019,2.02744646419237
FRA,2018,1.64590872395887
FRA,2017,2.08361485997399
FRA,2016,0.860031075424033
FRA,2015,1.06675474783462
PYF,2024,1.12638897730247
PYF,2023,2.77284077155413
PYF,2022,2.9373470716322
PYF,2021,3.36590242421546
PYF,2020,-10.5738138632489
PYF,2019,2.68946658143334
PYF,2018,1.80687498305207
PYF,2017,4.29263363103487
PYF,2016,2.30219823670438
PYF,2015,1.80334081452726
GAB,2024,3.39403899592401
GAB,2023,2.43893665064327
GAB,2022,3.03761449530657
GAB,2021,1.46795731487489
GAB,2020,-1.83776106357656
GAB,2019,3.92080879452831
GAB,2018,0.83791658082157
GAB,2017,0.472642030911146
GAB,2016,2.09144220829562
GAB,2015,3.8788993950789
GMB,2024,5.55126069510321
GMB,2023,5.9167957146697
GMB,2022,5.49299823010114
GMB,2021,5.25596878816744
GMB,2020,0.591487287873974
GMB,2019,6.22205315994859
GMB,2018,7.23489033258579
GMB,2017,4.8226112492757
GMB,2016,1.94335965478776
GMB,2015,4.0580738039996
GEO,2024,9.67979387500691
GEO,2023,7.83220126555726
GEO,2022,10.9585321385624
GEO,2021,10.6442336580969
GEO,2020,-6.2904717853839
GEO,2019,5.38071926589951
GEO,2018,6.062036412677
GEO,2017,5.15990261658827
GEO,2016,3.45021517996871
GEO,2015,3.35102350265353
DEU,2024,-0.495851897260366
DEU,2023,-0.869647578573321
DEU,2022,1.8092581243061
DEU,2021,3.90999994204108
DEU,2020,-4.13191443239947
DEU,2019,0.977734697038784
DEU,2018,1.13569604599849
DEU,2017,2.797906720551
DEU,2016,2.22222216259371
DEU,2015,1.66300602334775
GHA,2024,5.59045469593266
GHA,2023,3.14009099763754
GHA,2022,3.80484980952164
GHA,2021,5.07646643533542
GHA,2020,0.513941670628171
GHA,2019,6.5077747939152
GHA,2018,6.20007768127284
GHA,2017,8.12889488100956
GHA,2016,3.37346574966936
GHA,2015,2.12075933817334
GRC,2024,2.0865743380603
GRC,2023,2.13591131996631
GRC,2022,5.52198580589408
GRC,2021,8.65449786002131
GRC,2020,-9.19623149726978
GRC,2019,2.27718065334808
GRC,2018,2.06467207892409
GRC,2017,1.47312472702352
GRC,2016,-0.0317947678412054
GRC,2015,-0.228301892172851
GRL,2023,0.865961986998158
GRL,2022,2.00455580865604
GRL,2021,1.63409410992996
GRL,2020,0.250789762104304
GRL,2019,2.83217756798683
GRL,2018,0.62306542854094
GRL,2017,0.0527281828800312
GRL,2016,4.68195410972302
GRL,2015,-2.52931802394475
GRD,2024,3.96332516398188
GRD,2023,4.52657497450693
GRD,2022,7.31023806981959
GRD,2021,4.6977240232674
GRD,2020,-13.7566222572107
GRD,2019,0.676511738873756
GRD,2018,4.36144039364797
GRD,2017,4.43867566948151
GRD,2016,3.7396039558691
GRD,2015,6.44522314693144
GUM,2022,5.09986426216793
GUM,2021,2.0581832574708
GUM,2020,-10.5188595714539
GUM,2019,2.52360203340596
GUM,2018,-0.828231904933389
GUM,2017,0.890099909173486
GUM,2016,0.18198362147406
GUM,2015,0.825688073394488
GTM,2024,3.65186382894819
GTM,2023,3.5331575177533
GTM,2022,4.18451817243695
GTM,2021,8.04170378184928
GTM,2020,-1.78555175063326
GTM,2019,4.01789785040324
GTM,2018,3.40687348346576
GTM,2017,3.07985126948702
GTM,2016,2.67780277623314
GTM,2015,4.09217081621244
GIN,2024,5.35004659051708
GIN,2023,5.54172668627702
GIN,2022,3.97240784200721
GIN,2021,5.5823328114905
GIN,2020,4.70459096113575
GIN,2019,5.61691446889876
GIN,2018,6.35849192736715
GIN,2017,10.3000053427355
GIN,2016,10.82062719659
GIN,2015,3.82591056949435
GNB,2024,4.14631137217332
GNB,2023,5.82749502627256
GNB,2022,5.52987253058352
GNB,2021,5.05055831244401
GNB,2020,2.89139814952995
GNB,2019,5.32749571119344
GNB,2018,3.76145359637003
GNB,2017,4.66367943913264
GNB,2016,5.4326782650304
GNB,2015,6.1340893623123
GUY,2024,43.8193108024355
GUY,2023,33.795011115873
GUY,2022,63.3346343654855
GUY,2021,20.0599975568418
GUY,2020,43.479651716849
GUY,2019,5.35284003535665
GUY,2018,4.44091288475967
GUY,2017,3.73449154571284
GUY,2016,3.80745626378814
GUY,2015,0.687404590619494
HTI,2024,-4.16963395808132
HTI,2023,-1.86388420254838
HTI,2022,-1.68198396897978
HTI,2021,-1.79823988931486
HTI,2020,-3.30550546965893
HTI,2019,-1.72309699839232
HTI,2018,1.66781095484656
HTI,2017,2.51027134544685
HTI,2016,1.81246807847532
HTI,2015,1.40000000859727
HND,2024,3.55397003296669
HND,2023,3.57584760454412
HND,2022,4.14356194013767
HND,2021,12.5652843771279
HND,2020,-8.96508223267296
HND,2019,2.55963434592314
HND,2018,3.84499476966735
HND,2017,4.84291391050387
HND,2016,3.89297219726413
HND,2015,3.84007997093951
HKG,2024,2.50498758466826
HKG,2023,3.2238599613664
HKG,2022,-3.68378414495199
HKG,2021,6.45444409087024
HKG,2020,-6.54480412699255
HKG,2019,-1.6724459934221
HKG,2018,2.84695146463069
HKG,2017,3.79611114629799
HKG,2016,2.17542886502997
HKG,2015,2.38777942738729
HUN,2024,0.560117843140432
HUN,2023,-0.817107370513455
HUN,2022,4.15238057779229
HUN,2021,7.22291580811137
HUN,2020,-4.33872540024058
HUN,2019,5.07718495088933
HUN,2018,5.60613813768876
HUN,2017,4.12418389451805
HUN,2016,2.43864141309342
HUN,2015,3.65981615406955
ISL,2024,-0.970676468918384
ISL,2023,5.18615760140189
ISL,2022,8.82069395623492
ISL,2021,5.1805719742238
ISL,2020,-6.64587816297836
ISL,2019,1.13821230465001
ISL,2018,4.66077032612084
ISL,2017,3.48506703916689
ISL,2016,6.21808764217616
ISL,2015,3.76859023848581
IND,2024,6.49476552383821
IND,2023,9.19075493028345
IND,2022,7.60936497768895
IND,2021,9.68959249192875
IND,2020,-5.77772470686801
IND,2019,3.87143694070356
IND,2018,6.45385134497769
IND,2017,6.79538341897911
IND,2016,8.25630550179086
IND,2015,7.99625378571471
IDN,2024,5.03034469419038
IDN,2023,5.04902331835997
IDN,2022,5.30719722664799
IDN,2021,3.70288562827751
IDN,2020,-2.06551182934165
IDN,2019,5.01928768046282
IDN,2018,5.17429153955024
IDN,2017,5.06978590134916
IDN,2016,5.03306918280177
IDN,2015,4.87632230022123
IRN,2024,3.66312056830718
IRN,2023,5.33235117216407
IRN,2022,4.35281087521344
IRN,2021,4.13089685034471
IRN,2020,4.44180865358672
IRN,2019,-2.36143538770575
IRN,2018,-3.74796015711334
IRN,2017,3.02685468694025
IRN,2016,8.8150866425182
IRN,2015,-1.42488493937503
IRQ,2024,-1.54525198318304
IRQ,2023,0.517705525131191
IRQ,2022,7.95904804992662
IRQ,2021,1.50218070952037
IRQ,2020,-12.0367930931152
IRQ,2019,5.51379057542323
IRQ,2018,2.63385099105624
IRQ,2017,-1.81975035118309
IRQ,2016,13.7873730187089
IRQ,2015,2.60676642939541
IRL,2024,2.59946721553708
IRL,2023,-2.53637409313261
IRL,2022,7.51113888415304
IRL,2021,16.2581881158197
IRL,2020,7.15369505735335
IRL,2019,4.97288003766816
IRL,2018,7.68865937437435
IRL,2017,10.1088576065965
IRL,2016,1.22271661130947
IRL,2015,24.6239856364006
IMN,2022,-4.16539345213232
IMN,2021,3.83783632334639
IMN,2020,-8.83681697473475
IMN,2019,0.254877847398262
IMN,2018,2.2133975392251
IMN,2017,2.83775807093689
IMN,2016,6.95230284899407
IMN,2015,-0.385866882198087
ISR,2024,0.871968424377442
ISR,2023,1.82652049482384
ISR,2022,6.26326343841286
ISR,2021,9.38837403354628
ISR,2020,-2.02161548237589
ISR,2019,3.71049632750405
ISR,2018,4.00389862187025
ISR,2017,4.3469311670646
ISR,2016,4.45978271860821
ISR,2015,2.23760317482488
ITA,2024,0.692676948440536
ITA,2023,0.975694840127005
ITA,2022,4.82117669913565
ITA,2021,8.93106210800055
ITA,2020,-8.86822122185345
ITA,2019,0.429162533780342
ITA,2018,0.826646712344115
ITA,2017,1.60369995294101
ITA,2016,1.23622108511661
ITA,2015,0.885667635240807
JAM,2024,-0.535039063867487
JAM,2023,2.74634433906714
JAM,2022,6.43930323656186
JAM,2021,5.70467978309095
JAM,2020,-8.30441923583135
JAM,2019,1.80943147301357
JAM,2018,2.51584458612513
JAM,2017,2.29303371291363
JAM,2016,2.76043761369557
JAM,2015,0.92148712399856
JPN,2024,0.104309021773304
JPN,2023,1.47503481053384
JPN,2022,0.941998775483285
JPN,2021,2.69657404187188
JPN,2020,-4.16876457146743
JPN,2019,-0.402169200894946
JPN,2018,0.643391023533141
JPN,2017,1.67533175173359
JPN,2016,0.753826745789127
JPN,2015,1.56062669680782
JOR,2024,2.48889409603647
JOR,2023,2.88408339281683
JOR,2022,2.64743514912058
JOR,2021,3.65564358999147
JOR,2020,-1.10275188309046
JOR,2019,1.75124077866225
JOR,2018,1.91907091341564
JOR,2017,2.47359815449045
JOR,2016,1.9941808493012
JOR,2015,2.49652879315188
KAZ,2024,4.99999999996936
KAZ,2023,5.09999999973641
KAZ,2022,3.19999999970734
KAZ,2021,4.29999999729456
KAZ,2020,-2.49999999628
KAZ,2019,4.50000000091883
KAZ,2018,4.09999999309841
KAZ,2017,4.10000000257358
KAZ,2016,1.09999999910173
KAZ,2015,1.20000000053288
