country_code,year,gdp_growth,inflation,population,gni_per_capita,life_expectancy,literacy_rate,country_name,region,income_level,gdp_per_capita
SEN,2018,,,,,,46.6100006103516,Senegal,Sub-Saharan Africa ,Lower middle income,1452.55612562445
SEN,2019,,,,,,46.8300018310547,Senegal,Sub-Saharan Africa ,Lower middle income,1431.18128932159
SEN,2023,,,,,,50.3600006103516,Senegal,Sub-Saharan Africa ,Lower middle income,1698.03387300843
SGP,2016,,,,,,97.0500030517578,Singapore,East Asia & Pacific,High income,57005.5887176547
SGP,2017,,,,,,97.1999969482422,Singapore,East Asia & Pacific,High income,61236.251270627
SGP,2018,,,,,,97.3399963378906,Singapore,East Asia & Pacific,High income,66881.6067035265
SGP,2019,,,,,,97.4800033569336,Singapore,East Asia & Pacific,High income,65952.0378959293
SGP,2020,,,,,,97.129997253418,Singapore,East Asia & Pacific,High income,61410.0792630788
SGP,2021,,,,,,97.6500015258789,Singapore,East Asia & Pacific,High income,80056.1288247844
SLE,2017,,,,,,44.8300018310547,Sierra Leone,Sub-Saharan Africa ,Low income,779.186007841728
SLE,2018,,,,,,48.8216576787275,Sierra Leone,Sub-Saharan Africa ,Low income,845.914540460932
SLE,2019,,,,,,43.5800018310547,Sierra Leone,Sub-Saharan Africa ,Low income,843.712517809977
SLV,2015,2.40000008852115,,6183676.0,,,,El Salvador,Latin America & Caribbean ,Upper middle income,3790.34089108162
SLV,2016,2.53906241135864,,6200800.0,,,88.1399993896484,El Salvador,Latin America & Caribbean ,Upper middle income,3901.34014965811
SLV,2017,2.24761908134138,,6213533.0,,,88.4800033569336,El Salvador,Latin America & Caribbean ,Upper middle income,4020.12671373919
SLV,2018,2.4124442237792,,6219807.0,,,89.0100021362305,El Salvador,Latin America & Caribbean ,Upper middle income,4183.54620971358
SLV,2019,2.43747159065784,,6222318.0,,,89.1399993896484,El Salvador,Latin America & Caribbean ,Upper middle income,4320.11671534627
SLV,2020,-7.893101359867,,6234673.0,,,89.9800033569336,El Salvador,Latin America & Caribbean ,Upper middle income,3997.19279583709
SLV,2021,11.9047617015957,,6255782.0,,,89.0586486323527,El Salvador,Latin America & Caribbean ,Upper middle income,4642.60743101342
SLV,2022,2.95461516549889,,6280319.0,,,89.3518526572018,El Salvador,Latin America & Caribbean ,Upper middle income,5074.60210221806
SLV,2023,3.5391566928735,,6309624.0,,,89.8499984741211,El Salvador,Latin America & Caribbean ,Upper middle income,5365.44491399171
SLV,2024,2.60202016121069,,6338193.0,,,89.7699966430664,El Salvador,Latin America & Caribbean ,Upper middle income,5579.65969165029
SMR,2022,,,,,,99.9100036621094,San Marino,Europe & Central Asia,High income,54190.8417700372
SOM,2019,,,,,,63.6841427350076,"Somalia, Fed. Rep.",Sub-Saharan Africa ,Low income,539.954816211694
SOM,2022,,,,,,54.1199989318848,"Somalia, Fed. Rep.",Sub-Saharan Africa ,Low income,573.141165798229
SRB,2016,,,,,,98.8399963378906,Serbia,Europe & Central Asia,Upper middle income,5982.37030126471
SRB,2019,,,,,,99.4800033569336,Serbia,Europe & Central Asia,Upper middle income,7755.632986437
SRB,2022,,,,,,99.3399963378906,Serbia,Europe & Central Asia,Upper middle income,10024.8191112596
STP,2019,,,,,,87.4400024414062,Sao Tome and Principe,Sub-Saharan Africa ,Lower middle income,1935.2931816596
SWZ,2015,1.70425806017289,,1142813.0,,,,Eswatini,Sub-Saharan Africa ,Lower middle income,3419.82276559528
SWZ,2016,2.94916821059911,,1149507.0,,,,Eswatini,Sub-Saharan Africa ,Lower middle income,3238.17611961364
SWZ,2017,3.52095345987983,,1158195.0,,,,Eswatini,Sub-Saharan Africa ,Lower middle income,3853.09956569679
SWZ,2018,0.0653956557843571,,1168929.0,,,,Eswatini,Sub-Saharan Africa ,Lower middle income,3972.65450620357
SWZ,2019,6.43186888691574,,1179874.0,,,,Eswatini,Sub-Saharan Africa ,Lower middle income,3913.14577547336
SWZ,2020,-2.95183453409287,,1192729.0,,,,Eswatini,Sub-Saharan Africa ,Lower middle income,3466.56936278145
SWZ,2021,4.23621913615419,,1206593.0,,,,Eswatini,Sub-Saharan Africa ,Lower middle income,3984.00229174306
SWZ,2022,0.386070835562705,,1218917.0,,,90.75,Eswatini,Sub-Saharan Africa ,Lower middle income,3894.1620089869
SWZ,2023,3.53257662836211,,1230506.0,,,,Eswatini,Sub-Saharan Africa ,Lower middle income,3755.52111232464
SWZ,2024,2.97391075973985,,1242822.0,,,,Eswatini,Sub-Saharan Africa ,Lower middle income,3909.55892378182
SYR,2021,,,,,,94.4199981689453,Syrian Arab Republic,"Middle East, North Africa, Afghanistan & Pakistan",Low income,663.614245706815
TCD,2015,3.30415979759636,,14647621.0,1130.0,,,Chad,Sub-Saharan Africa ,Low income,993.990730610869
TCD,2016,-4.12250332670322,,15114655.0,940.0,,22.3099994659424,Chad,Sub-Saharan Africa ,Low income,861.831767630746
TCD,2017,-1.61746922760291,,15622759.0,830.0,,,Chad,Sub-Saharan Africa ,Low income,854.46120040098
TCD,2018,5.74111580758154,,16156531.0,890.0,,,Chad,Sub-Saharan Africa ,Low income,948.656629871231
TCD,2019,5.3828220290379,,16685223.0,920.0,,30.6299991607666,Chad,Sub-Saharan Africa ,Low income,893.336441643325
TCD,2020,-0.393646583111035,,17224679.0,890.0,,,Chad,Sub-Saharan Africa ,Low income,866.947814890409
TCD,2021,0.29344264815208,,17828273.0,890.0,,,Chad,Sub-Saharan Africa ,Low income,946.358500208374
TCD,2022,4.12969897676332,,18455316.0,950.0,,,Chad,Sub-Saharan Africa ,Low income,966.036468278568
TCD,2023,3.98004368401293,,19319064.0,960.0,,,Chad,Sub-Saharan Africa ,Low income,949.333453674592
TCD,2024,4.19925854085865,,20299123.0,940.0,,,Chad,Sub-Saharan Africa ,Low income,961.55975562506
TGO,2017,,,,,,60.9182911842179,Togo,Sub-Saharan Africa ,Low income,792.765700965864
TGO,2019,,,,,,66.5400009155273,Togo,Sub-Saharan Africa ,Low income,826.255209019798
TGO,2022,,,,,,72.5999984741211,Togo,Sub-Saharan Africa ,Low income,951.232378690387
THA,2016,,,,,,91.9800033569336,Thailand,East Asia & Pacific,Upper middle income,5833.57715617098
THA,2018,,,,,,93.7699966430664,Thailand,East Asia & Pacific,Upper middle income,7099.77650081458
THA,2019,,,,,,91.2699966430664,Thailand,East Asia & Pacific,Upper middle income,7605.69657797759
THA,2022,,,,,,91.0999984741211,Thailand,East Asia & Pacific,Upper middle income,6909.35281815827
TKM,2022,,,,,,99.9000015258789,Turkmenistan,Europe & Central Asia,Upper middle income,5837.84224538947
TLS,2016,,,,,,65.7799987792969,Timor-Leste,East Asia & Pacific,Lower middle income,1335.54391073349
TLS,2022,,,,,,72.4700012207031,Timor-Leste,East Asia & Pacific,Lower middle income,2343.24954740187
TON,2016,,,,,,97.1500015258789,Tonga,East Asia & Pacific,Upper middle income,3987.98626206287
TON,2019,,,,,,91.0500030517578,Tonga,East Asia & Pacific,Upper middle income,4788.83342304684
TUN,2018,,,,,,79.4800033569336,Tunisia,"Middle East, North Africa, Afghanistan & Pakistan",Lower middle income,3628.10366464236
TUN,2019,,,,,,80.5500030517578,Tunisia,"Middle East, North Africa, Afghanistan & Pakistan",Lower middle income,3528.87213306798
TUN,2021,,,,,,83.6800003051758,Tunisia,"Middle East, North Africa, Afghanistan & Pakistan",Lower middle income,3906.93926319391
TUN,2023,,,,,,86.25,Tunisia,"Middle East, North Africa, Afghanistan & Pakistan",Lower middle income,3951.11683376921
TUR,2016,,,,,,95.8600006103516,Turkiye,Europe & Central Asia,Upper middle income,10984.3643169061
TUR,2017,,,,,,96.1500015258789,Turkiye,Europe & Central Asia,Upper middle income,10756.3877677883
TUR,2019,,,,,,96.7399978637695,Turkiye,Europe & Central Asia,Upper middle income,9395.23378001368
TUR,2021,,,,,,97.2600021362305,Turkiye,Europe & Central Asia,Upper middle income,9981.76398411336
TUV,2022,,,,,,100.0,Tuvalu,East Asia & Pacific,Upper middle income,5911.32727055301
TZA,2020,,,,,,82.232634463345,Tanzania,Sub-Saharan Africa ,Lower middle income,1117.41528320313
TZA,2022,,,,,,78.2099990844727,Tanzania,Sub-Saharan Africa ,Lower middle income,1207.52062988281
UGA,2016,,,,,,69.0999984741211,Uganda,Sub-Saharan Africa ,Low income,752.696571725656
UGA,2021,,,,,,79.0582329588683,Uganda,Sub-Saharan Africa ,Low income,882.791717542504
URY,2016,,,,,,98.5599975585938,Uruguay,Latin America & Caribbean ,High income,17009.7584207276
URY,2017,,,,,,98.620002746582,Uruguay,Latin America & Caribbean ,High income,19184.6502617082
URY,2018,,,,,,98.6999969482422,Uruguay,Latin America & Caribbean ,High income,19249.9404677501
URY,2019,,,,,,98.7699966430664,Uruguay,Latin America & Caribbean ,High income,18315.7316980028
URY,2020,,,,,,98.9665883559203,Uruguay,Latin America & Caribbean ,High income,15757.5355995779
URY,2022,,,,,,98.8499984741211,Uruguay,Latin America & Caribbean ,High income,20818.6146091144
URY,2023,,,,,,98.8671517186373,Uruguay,Latin America & Caribbean ,High income,23019.4221560046
URY,2024,,,,,,98.9100036621094,Uruguay,Latin America & Caribbean ,High income,23906.5133029408
UZB,2016,,,,,,99.9899978637695,Uzbekistan,Europe & Central Asia,Lower middle income,2753.37951427589
UZB,2018,,,,,,99.9899978637695,Uzbekistan,Europe & Central Asia,Lower middle income,1813.08530813664
UZB,2019,,,,,,100.0,Uzbekistan,Europe & Central Asia,Lower middle income,2041.38480729431
UZB,2021,,,,,,100.0,Uzbekistan,Europe & Central Asia,Lower middle income,2258.51964119278
UZB,2022,,,,,,100.0,Uzbekistan,Europe & Central Asia,Lower middle income,2578.66689394219
VEN,2016,,,,,,97.129997253418,"Venezuela, RB",Latin America & Caribbean ,Not classified,3670.15737848208
VEN,2017,,,,,,97.1867494381301,"Venezuela, RB",Latin America & Caribbean ,Not classified,3791.33160682077
VGB,2015,,,34498.0,,,,British Virgin Islands,Latin America & Caribbean ,High income,
VGB,2016,,,33878.0,,,,British Virgin Islands,Latin America & Caribbean ,High income,
VGB,2017,,,32699.0,,,,British Virgin Islands,Latin America & Caribbean ,High income,
VGB,2018,,,34657.0,,,,British Virgin Islands,Latin America & Caribbean ,High income,
VGB,2019,,,36395.0,,,,British Virgin Islands,Latin America & Caribbean ,High income,
VGB,2020,,,37135.0,,,,British Virgin Islands,Latin America & Caribbean ,High income,
VGB,2021,,,37809.0,,,,British Virgin Islands,Latin America & Caribbean ,High income,
VGB,2022,,,38319.0,,,,British Virgin Islands,Latin America & Caribbean ,High income,
VGB,2023,,,38985.0,,,,British Virgin Islands,Latin America & Caribbean ,High income,
VGB,2024,,,39471.0,,,,British Virgin Islands,Latin America & Caribbean ,High income,
VNM,2019,,,,,,95.75,Viet Nam,East Asia & Pacific,Lower middle income,3440.90025375434
VNM,2022,,,,,,96.129997253418,Viet Nam,East Asia & Pacific,Lower middle income,4147.69777213621
VUT,2019,,,,,,92.7475057391313,Vanuatu,East Asia & Pacific,Lower middle income,3207.44650452083
VUT,2020,,,,,,89.8307065699515,Vanuatu,East Asia & Pacific,Lower middle income,3042.98711598286
VUT,2023,,,,,,87.9599990844727,Vanuatu,East Asia & Pacific,Lower middle income,3482.61458237637
WSM,2016,,,,,,99.4000015258789,Samoa,East Asia & Pacific,Upper middle income,4147.07097674888
WSM,2017,,,,,,100.0,Samoa,East Asia & Pacific,Upper middle income,4307.59381964907
WSM,2019,,,,,,97.9899978637695,Samoa,East Asia & Pacific,Upper middle income,4351.94234943706
ZAF,2016,,,,,,91.7399978637695,South Africa,Sub-Saharan Africa ,Upper middle income,5651.20585165749
ZAF,2019,,,,,,95.0199966430664,South Africa,Sub-Saharan Africa ,Upper middle income,6533.71121032856
ZAF,2021,,,,,,90.0,South Africa,Sub-Saharan Africa ,Upper middle income,6828.75624590017
ZAF,2024,,,,,,91.1500015258789,South Africa,Sub-Saharan Africa ,Upper middle income,6267.186814093
ZMB,2018,,,,,,71.129997253418,Zambia,Sub-Saharan Africa ,Lower middle income,1463.89997855593
ZMB,2020,,,,,,81.7591544152556,Zambia,Sub-Saharan Africa ,Lower middle income,951.644316655957
ZMB,2021,,,,,,79.9450094407671,Zambia,Sub-Saharan Africa ,Lower middle income,1127.16077872857
ZMB,2022,,,,,,79.9751431296375,Zambia,Sub-Saharan Africa ,Lower middle income,1447.12310138035
ZMB,2023,,,,,,82.0418064991238,Zambia,Sub-Saharan Africa ,Lower middle income,1330.72780576709
ZWE,2019,,,,,,93.2300033569336,Zimbabwe,Sub-Saharan Africa ,Lower middle income,2184.32923855469
