country_code,year,gdp_per_capita
GUM,2019,39274.9431424899
GTM,2019,4511.99839552697
GIN,2019,1031.34146480732
GNB,2019,811.216425885129
GUY,2019,6405.82443444562
HTI,2019,1352.17204191532
HND,2019,2502.32744328073
HKG,2019,48359.0011950597
HUN,2019,17012.8598553199
ISL,2019,69296.3144361601
IND,2019,2041.42863698585
IDN,2019,4106.94856160358
IRN,2019,3997.4935449585
IRQ,2019,5671.8568632942
IRL,2019,81827.6688873996
IMN,2019,87127.5517977404
ISR,2019,44250.6313628073
ITA,2019,33812.788724868
JAM,2019,6030.68896415921
JPN,2019,40415.9567649547
JOR,2019,4170.1144003465
KAZ,2019,9457.12614657136
KEN,2019,1960.40808854893
KIR,2019,1750.9977188915
KOR,2019,33826.9443301597
XKX,2019,4415.99923011071
KWT,2019,31707.8737443551
KGZ,2019,1421.99927504102
LAO,2019,2589.32081035237
LVA,2019,17294.9751600969
LBN,2019,8905.88005497437
LSO,2019,1082.05706777516
LBR,2019,658.164180770507
LBY,2019,9963.19489084483
LIE,2019,166907.839305016
LTU,2019,19608.7943945553
LUX,2019,112696.649059674
MAC,2019,81882.6964523869
MDG,2019,499.818837622534
MWI,2019,580.889139762475
MYS,2019,10920.191763972
MDV,2019,11740.2724029785
MLI,2019,971.949318638092
MLT,2019,32421.9179752262
MHL,2019,5292.33985502306
MRT,2019,1767.072710621
MUS,2019,11568.2533399824
MEX,2019,10369.5553585271
FSM,2019,3572.65918282222
MDA,2019,4405.33418162155
MCO,2019,193746.785647412
MNG,2019,4347.54610314873
MNE,2019,8749.02375172644
MAR,2019,3508.09765625
MOZ,2019,519.09255091362
MMR,2019,1425.98954241668
NAM,2019,4731.9210318831
NRU,2019,10801.7705659635
NPL,2019,1203.14294706401
NLD,2019,53554.9007491475
NCL,2019,33411.3358835672
NZL,2019,42855.831861632
NIC,2019,1958.62051528095
NER,2019,561.691304349698
NGA,2019,3189.81286498516
MKD,2019,6718.85826635458
MNP,2019,24496.6652122421
NOR,2019,76430.5889473338
OMN,2019,19180.1864152801
PAK,2019,1390.41690981745
PLW,2019,15846.7968470167
PAN,2019,16477.9066268111
PNG,2019,2575.77274140393
PRY,2019,5821.18199548738
PER,2019,7037.00803692604
PHL,2019,3400.78949767074
POL,2019,15874.5220531254
PRT,2019,23343.3628970034
PRI,2019,31830.5284993358
QAT,2019,66841.3623185691
ROU,2019,12909.6104013244
RUS,2019,11447.701171875
